ID_Pedido,Fecha,Ciudad,Categoria,Producto,Precio_Unitario,Cantidad,Venta_Bruta,Coste_Unitario,Canal,Metodo_Pago,Score_Cliente
20256,2025-01-12,Zaragoza,Electrónica,Tablet,499.21,3,1497.63,312.2,App,Tarjeta,68
20257,2025-08-12,Barcelona,Hogar,Cafetera,17.71,1,17.71,8.58,App,PayPal,66
20258,2025-05-26,Zaragoza,Deportes,Esterilla Yoga,468.63,1,468.63,253.4,Online,Tarjeta,23
20259,2025-12-31,Valencia,Electrónica,Laptop,462.02,2,924.04,255.93,Tienda Física,Efectivo,35
20260,2025-11-06,Málaga,Deportes,Bicicleta,578.07,1,578.07,319.18,Tienda Física,Efectivo,96
20261,2025-03-06,Sevilla,Hogar,Silla Escritorio,772.66,1,772.66,520.6,Tienda Física,Tarjeta,26
20262,2025-09-05,Málaga,Hogar,Cafetera,796.95,4,,436.8,App,Efectivo,96
20263,2025-09-19,Sevilla,Hogar,Lámpara,306.51,1,306.51,176.66,App,PayPal,5
20264,2025-11-14,Sevilla,Hogar,Cafetera,452.29,3,1356.87,187.06,App,PayPal,60
20265,2025-10-20,Barcelona,Electrónica,Smartphone,424.52,3,1273.56,276.85,Online,PayPal,65
20266,2025-04-08,Valencia,Deportes,Bicicleta,398.67,1,398.67,273.67,App,Efectivo,43
20267,2025-04-07,Valencia,Hogar,Lámpara,334.15,4,1336.6,224.52,App,Tarjeta,29
20268,2025-09-05,Madrid,Hogar,Cafetera,180.7,1,180.7,115.19,Online,PayPal,21
20269,2025-09-28,Valencia,Electrónica,Laptop,658.4,1,658.4,355.54,App,Tarjeta,42
20270,2025-12-08,Zaragoza,Deportes,Mancuernas,88.7,2,177.4,49.54,App,Efectivo,100
20271,2025-04-07,Valencia,Electrónica,Auriculares,670.57,2,1341.14,444.52,App,Tarjeta,90
20272,2025-02-20,Madrid,Ropa,Zapatillas,640.08,5,3200.4,315.82,App,Tarjeta,13
20273,2025-02-19,Zaragoza,Hogar,Silla Escritorio,115.06,1,115.06,73.3,Online,PayPal,3
20274,2025-08-25,Málaga,Deportes,Mancuernas,203.33,1,203.33,93.08,Tienda Física,Efectivo,2
20275,2025-11-02,Zaragoza,Electrónica,Laptop,669.8,4,2679.2,432.88,App,Tarjeta,55
20276,2025-05-18,Málaga,Hogar,Cafetera,221.7,5,1108.5,146.41,Tienda Física,Efectivo,83
20277,2025-07-15,Valencia,Electrónica,Smartphone,322.22,1,322.22,152.91,App,PayPal,10
20278,2025-01-28,Zaragoza,Electrónica,Tablet,573.46,5,2867.3,288.52,Online,PayPal,19
20279,2025-02-24,Barcelona,Deportes,Mancuernas,593.55,3,,397.44,Online,PayPal,26
20280,2025-09-28,Málaga,Ropa,Chaqueta,798.11,1,798.11,359.94,Online,Tarjeta,7
20281,2025-07-27,Sevilla,Electrónica,Auriculares,797.84,1,797.84,478.23,App,Tarjeta,88
20282,2025-12-24,Valencia,Electrónica,Auriculares,419.87,3,1259.61,218.43,App,Efectivo,87
20283,2025-07-01,Zaragoza,Electrónica,Tablet,765.49,5,3827.45,509.17,App,PayPal,58
20284,2025-04-06,Madrid,Ropa,Pantalón,368.51,5,1842.55,167.44,Tienda Física,Efectivo,76
20285,2025-01-17,Barcelona,Hogar,Lámpara,364.15,5,1820.75,181.92,Online,Tarjeta,66
20286,2025-08-25,Barcelona,Deportes,Esterilla Yoga,726.65,5,3633.25,504.02,Online,Efectivo,40
20287,2025-06-23,Málaga,Deportes,Balón,136.3,1,136.3,88.95,Tienda Física,PayPal,31
20288,2025-09-09,Valencia,Hogar,Lámpara,792.72,2,1585.44,445.79,Tienda Física,Efectivo,40
20289,2025-06-14,Valencia,Deportes,Mancuernas,193.63,3,580.89,133.5,Tienda Física,Tarjeta,100
20290,2025-01-21,Málaga,Hogar,Cafetera,711.38,1,,419.89,Tienda Física,Tarjeta,44
20291,2025-08-03,Madrid,Electrónica,Auriculares,490.71,2,981.42,214.04,Tienda Física,Efectivo,99
20292,2025-05-10,Sevilla,Electrónica,Smartphone,87.57,3,262.71,48.73,App,Tarjeta,76
20293,2025-07-02,Sevilla,Hogar,Espejo,303.22,2,606.44,207.69,App,Tarjeta,82
20294,2025-03-16,Madrid,Electrónica,Smartphone,242.53,1,242.53,99.97,App,PayPal,43
20295,2025-05-06,Madrid,Ropa,Chaqueta,378.67,2,757.34,189.66,App,Tarjeta,44
20296,2025-06-05,Málaga,Electrónica,Smartphone,624.01,3,1872.03,377.09,Tienda Física,PayPal,35
20297,2025-11-04,Valencia,Deportes,Esterilla Yoga,363.01,4,1452.04,151.13,Online,PayPal,71
20298,2025-08-24,Barcelona,Hogar,Lámpara,753.54,2,1507.08,421.13,Tienda Física,Efectivo,9
20299,2025-06-10,Valencia,Hogar,Silla Escritorio,363.91,3,1091.73,241.98,Online,Efectivo,30
20300,2025-02-17,Zaragoza,Deportes,Balón,434.82,3,1304.46,175.56,Tienda Física,Tarjeta,79
20301,2025-08-05,Madrid,Hogar,Cafetera,52.06,2,104.12,22.09,Online,Tarjeta,56
20302,2025-01-31,Zaragoza,Hogar,Silla Escritorio,782.73,3,2348.19,340.01,Online,Efectivo,12
20303,2025-04-04,Barcelona,Electrónica,Auriculares,199.74,2,399.48,131.91,Tienda Física,Efectivo,85
20304,2025-07-31,Málaga,Electrónica,Auriculares,406.95,4,1627.8,229.02,Online,Tarjeta,68
20305,2025-09-01,Zaragoza,Electrónica,Laptop,182.73,1,182.73,93.92,Tienda Física,Tarjeta,37
20306,2025-10-29,Barcelona,Hogar,Lámpara,743.39,4,2973.56,470.48,App,PayPal,29
20307,2025-06-09,Sevilla,Ropa,Pantalón,343.87,2,687.74,183.54,Tienda Física,Tarjeta,10
20308,2025-01-25,Málaga,Deportes,Bicicleta,740.03,5,3700.15,324.52,Online,Tarjeta,17
20309,2025-06-22,Madrid,Electrónica,Smartphone,634.1,1,634.1,399.05,App,Tarjeta,33
20310,2025-08-10,Madrid,Electrónica,Laptop,693.52,4,2774.08,352.46,Tienda Física,Efectivo,87
20311,2025-10-02,Valencia,Electrónica,Smartphone,115.06,5,575.3,64.21,App,Efectivo,41
20312,2025-05-13,Zaragoza,Hogar,Lámpara,682.88,5,3414.4,280.02,App,Efectivo,1
20313,2025-12-05,Málaga,Deportes,Mancuernas,785.89,5,3929.45,513.29,App,Efectivo,33
20314,2025-11-03,Sevilla,Electrónica,Laptop,650.67,5,3253.35,383.96,App,PayPal,69
20315,2025-05-28,Málaga,Deportes,Mancuernas,785.53,2,1571.06,444.43,App,Tarjeta,89
20316,2025-05-31,Sevilla,Ropa,Zapatillas,302.58,4,1210.32,150.99,App,PayPal,7
20317,2025-02-07,Málaga,Deportes,Bicicleta,738.22,1,738.22,387.57,Online,Tarjeta,60
20318,2025-05-29,Málaga,Deportes,Balón,92.35,3,277.05,42.49,App,Tarjeta,24
20319,2025-04-13,Zaragoza,Deportes,Bicicleta,740.31,5,3701.55,455.94,Tienda Física,PayPal,56
20320,2025-11-10,Zaragoza,Ropa,Camiseta,438.64,4,1754.56,232.94,Tienda Física,PayPal,30
20321,2025-05-04,Barcelona,Deportes,Esterilla Yoga,483.39,3,1450.17,214.08,App,Tarjeta,66
20322,2025-04-25,Valencia,Electrónica,Auriculares,100.85,4,403.4,55.17,Online,Efectivo,74
20323,2025-07-28,Málaga,Ropa,Zapatillas,681.07,1,681.07,327.97,App,Tarjeta,79
20324,2025-07-22,Sevilla,Ropa,Camiseta,138.83,4,555.32,85.35,App,Efectivo,91
20325,2025-06-18,Sevilla,Electrónica,Smartphone,357.2,1,357.2,218.91,Tienda Física,Tarjeta,27
20326,2025-01-23,Sevilla,Hogar,Cafetera,512.92,3,1538.76,290.63,Tienda Física,Tarjeta,12
20327,2025-04-17,Madrid,Ropa,Zapatillas,582.3,1,,355.97,Tienda Física,Tarjeta,85
20328,2025-03-17,Valencia,Ropa,Chaqueta,396.01,2,792.02,170.58,App,Tarjeta,57
20329,2025-11-29,Madrid,Hogar,Cafetera,341.98,1,341.98,215.86,Tienda Física,PayPal,54
20330,2025-07-27,Valencia,Deportes,Esterilla Yoga,647.86,4,2591.44,394.21,Online,Efectivo,75
20331,2025-11-05,Zaragoza,Electrónica,Laptop,742.59,5,3712.95,393.75,Online,Efectivo,41
20332,2025-05-23,Valencia,Deportes,Mancuernas,621.65,4,2486.6,391.58,App,PayPal,44
20333,2025-04-09,Sevilla,Ropa,Camiseta,202.68,5,1013.4,117.2,Online,PayPal,76
20334,2025-10-05,Valencia,Hogar,Cafetera,637.52,4,2550.08,395.33,Tienda Física,Tarjeta,77
20335,2025-08-25,Valencia,Electrónica,Smartphone,288.13,1,288.13,119.95,Tienda Física,Efectivo,78
20336,2025-12-06,Barcelona,Deportes,Mancuernas,728.99,1,728.99,485.31,App,Efectivo,58
20337,2025-12-03,Barcelona,Electrónica,Tablet,574.51,1,574.51,245.42,App,Tarjeta,36
20338,2025-11-09,Madrid,Ropa,Pantalón,303.65,4,1214.6,140.05,App,Tarjeta,25
20339,2025-01-18,Barcelona,Ropa,Pantalón,747.98,2,1495.96,463.35,Tienda Física,Efectivo,81
20340,2025-06-29,Madrid,Hogar,Lámpara,160.87,1,160.87,86.98,Online,PayPal,99
20341,2025-06-03,Sevilla,Electrónica,Laptop,774.89,5,3874.45,337.55,Online,PayPal,79
20342,2025-07-27,Barcelona,Electrónica,Laptop,541.1,1,541.1,268.07,Tienda Física,PayPal,52
20343,2025-01-22,Sevilla,Hogar,Cafetera,25.29,4,101.16,15.35,Tienda Física,Tarjeta,31
20344,2025-05-20,Barcelona,Hogar,Lámpara,238.63,2,477.26,114.81,Tienda Física,Tarjeta,94
20345,2025-05-08,Valencia,Deportes,Mancuernas,269.93,2,539.86,113.73,App,PayPal,52
20346,2025-01-21,Barcelona,Deportes,Mancuernas,406.46,5,2032.3,229.73,App,Efectivo,59
20347,2025-03-04,Zaragoza,Electrónica,Smartphone,508.71,1,508.71,289.33,Tienda Física,PayPal,7
20348,2025-04-03,Barcelona,Ropa,Chaqueta,496.53,2,993.06,341.47,App,PayPal,6
20349,2025-09-06,Madrid,Ropa,Zapatillas,554.63,1,554.63,276.52,App,PayPal,84
20350,2025-11-23,Zaragoza,Ropa,Pantalón,95.97,3,287.91,48.63,App,PayPal,98
20351,2025-10-09,Madrid,Deportes,Bicicleta,718.92,4,2875.68,498.55,Tienda Física,Efectivo,87
20352,2025-05-29,Valencia,Hogar,Silla Escritorio,686.73,5,,361.19,Tienda Física,PayPal,32
20353,2025-08-05,Valencia,Ropa,Chaqueta,684.32,3,2052.96,357.53,App,Tarjeta,89
20354,2025-03-04,Valencia,Ropa,Pantalón,771.15,4,3084.6,371.71,Tienda Física,PayPal,56
20355,2025-02-24,Valencia,Ropa,Pantalón,367.89,2,735.78,148.11,App,Tarjeta,100
20356,2025-09-21,Sevilla,Ropa,Chaqueta,646.99,4,2587.96,412.19,Tienda Física,Tarjeta,25
20357,2025-01-29,Valencia,Ropa,Pantalón,138.9,4,555.6,62.52,Online,Tarjeta,62
20358,2025-05-29,Málaga,Deportes,Mancuernas,99.56,1,99.56,58.25,Tienda Física,PayPal,62
20359,2025-04-19,Zaragoza,Deportes,Mancuernas,791.33,4,3165.32,440.09,App,Efectivo,93
20360,2025-07-28,Málaga,Electrónica,Tablet,521.48,5,2607.4,230.03,App,Tarjeta,25
20361,2025-01-18,Barcelona,Hogar,Espejo,584.99,1,584.99,321.18,Online,PayPal,99
20362,2025-03-15,Barcelona,Electrónica,Tablet,128.97,1,128.97,68.81,App,Efectivo,13
20363,2025-11-06,Zaragoza,Ropa,Chaqueta,440.12,4,1760.48,186.74,Tienda Física,PayPal,26
20364,2025-01-27,Sevilla,Hogar,Espejo,634.49,2,1268.98,441.76,Online,PayPal,79
20365,2025-02-25,Madrid,Electrónica,Tablet,22.77,1,22.77,11.42,Tienda Física,Efectivo,74
20366,2025-01-07,Valencia,Deportes,Balón,396.69,5,1983.45,264.84,Tienda Física,PayPal,52
20367,2025-01-11,Zaragoza,Ropa,Chaqueta,540.61,5,2703.05,347.09,Tienda Física,Tarjeta,36
20368,2025-10-29,Valencia,Deportes,Bicicleta,648.06,2,1296.12,404.14,Online,Efectivo,38
20369,2025-07-19,Sevilla,Electrónica,Auriculares,339.3,1,339.3,159.8,App,Tarjeta,47
20370,2025-07-05,Málaga,Ropa,Chaqueta,537.69,3,1613.07,220.42,Tienda Física,PayPal,33
20371,2025-06-15,Málaga,Electrónica,Tablet,634.72,2,1269.44,389.21,Tienda Física,Efectivo,8
20372,2025-12-04,Zaragoza,Deportes,Bicicleta,44.62,3,133.86,24.62,App,PayPal,46
20373,2025-05-04,Barcelona,Electrónica,Auriculares,285.73,5,1428.65,174.27,Tienda Física,PayPal,78
20374,2025-03-15,Sevilla,Deportes,Esterilla Yoga,356.24,5,1781.2,180.54,App,PayPal,3
20375,2025-09-25,Madrid,Electrónica,Tablet,235.59,2,471.18,146.44,Tienda Física,Efectivo,63
20376,2025-04-29,Sevilla,Ropa,Chaqueta,627.44,3,1882.32,353.28,App,Tarjeta,88
20377,2025-03-09,Valencia,Hogar,Cafetera,409.55,2,819.1,176.66,App,Efectivo,42
20378,2025-02-06,Zaragoza,Ropa,Camiseta,163.77,1,163.77,106.19,Online,PayPal,53
20379,2025-02-04,Málaga,Electrónica,Smartphone,631.63,2,1263.26,406.33,Tienda Física,Efectivo,34
20380,2025-07-01,Sevilla,Deportes,Bicicleta,184.79,2,,112.57,Online,PayPal,68
20381,2025-08-23,Madrid,Electrónica,Auriculares,529.29,4,2117.16,359.39,Tienda Física,Tarjeta,74
20382,2025-10-11,Madrid,Deportes,Esterilla Yoga,799.51,5,3997.55,453.31,Online,Efectivo,34
20383,2025-04-05,Zaragoza,Electrónica,Tablet,409.13,1,409.13,251.43,Tienda Física,Efectivo,42
20384,2025-03-26,Málaga,Deportes,Bicicleta,667.65,2,1335.3,437.54,App,Efectivo,95
20385,2025-12-04,Madrid,Deportes,Mancuernas,100.0,4,400.0,44.27,Tienda Física,Efectivo,17
20386,2025-01-09,Sevilla,Electrónica,Laptop,713.05,4,2852.2,383.17,Online,Tarjeta,85
20387,2025-12-31,Málaga,Ropa,Camiseta,542.09,1,542.09,315.79,Tienda Física,Efectivo,85
20388,2025-01-17,Zaragoza,Electrónica,Tablet,96.23,2,192.46,45.46,App,Tarjeta,13
20389,2025-06-25,Zaragoza,Deportes,Balón,569.12,1,569.12,374.97,Tienda Física,Efectivo,74
20390,2025-03-26,Málaga,Hogar,Silla Escritorio,738.84,4,2955.36,326.02,App,Efectivo,67
20391,2025-09-25,Barcelona,Deportes,Esterilla Yoga,441.51,5,2207.55,250.42,Tienda Física,Tarjeta,94
20392,2025-03-14,Sevilla,Ropa,Camiseta,650.37,5,3251.85,278.64,Tienda Física,Tarjeta,82
20393,2025-06-14,Málaga,Electrónica,Auriculares,430.73,1,430.73,232.16,Online,Efectivo,53
20394,2025-01-12,Valencia,Electrónica,Smartphone,308.61,5,1543.05,158.82,Tienda Física,Tarjeta,91
20395,2025-03-22,Sevilla,Deportes,Esterilla Yoga,596.17,2,1192.34,271.65,App,Efectivo,81
20396,2025-12-23,Sevilla,Electrónica,Auriculares,421.33,3,1263.99,240.05,App,Tarjeta,54
20397,2025-03-07,Málaga,Hogar,Cafetera,354.9,4,1419.6,167.22,Tienda Física,PayPal,8
20398,2025-07-31,Valencia,Electrónica,Tablet,226.74,2,453.48,91.42,App,PayPal,46
20399,2025-11-27,Málaga,Electrónica,Laptop,16.75,2,33.5,9.96,Online,Tarjeta,9
20400,2025-09-09,Zaragoza,Deportes,Balón,710.06,5,3550.3,473.03,Tienda Física,Efectivo,71
20401,2025-07-03,Zaragoza,Electrónica,Smartphone,157.7,1,157.7,92.9,App,PayPal,28
20402,2025-06-11,Valencia,Electrónica,Laptop,194.96,4,779.84,133.48,App,Tarjeta,67
20403,2025-02-01,Valencia,Deportes,Bicicleta,234.3,1,234.3,113.31,App,Efectivo,7
20404,2025-08-08,Sevilla,Hogar,Silla Escritorio,383.57,2,767.14,254.92,App,Efectivo,96
20405,2025-10-14,Zaragoza,Hogar,Espejo,551.51,2,1103.02,326.25,Online,Efectivo,43
20406,2025-11-07,Sevilla,Hogar,Silla Escritorio,39.98,3,119.94,27.8,App,PayPal,30
20407,2025-08-23,Valencia,Deportes,Bicicleta,25.31,2,50.62,12.14,Tienda Física,PayPal,15
20408,2025-08-11,Sevilla,Electrónica,Smartphone,21.49,3,64.47,10.35,App,Efectivo,87
20409,2025-08-20,Barcelona,Electrónica,Smartphone,55.06,5,275.3,23.45,Tienda Física,PayPal,42
20410,2025-09-02,Madrid,Ropa,Pantalón,666.16,1,666.16,464.23,Online,Tarjeta,80
20411,2025-06-04,Zaragoza,Ropa,Pantalón,745.84,5,3729.2,396.38,Tienda Física,Tarjeta,57
20412,2025-04-09,Valencia,Ropa,Chaqueta,709.8,4,2839.2,483.25,Online,Tarjeta,83
20413,2025-01-23,Valencia,Deportes,Balón,734.73,1,734.73,484.47,Online,Tarjeta,71
20414,2025-08-25,Málaga,Ropa,Zapatillas,625.33,2,1250.66,289.76,Tienda Física,PayPal,65
20415,2025-04-05,Zaragoza,Deportes,Balón,342.28,3,1026.84,188.47,Tienda Física,Efectivo,30
20416,2025-02-22,Barcelona,Hogar,Lámpara,19.29,2,38.58,13.05,Online,PayPal,43
20417,2025-12-07,Valencia,Deportes,Esterilla Yoga,104.12,3,312.36,72.83,Tienda Física,Tarjeta,89
20418,2025-01-31,Sevilla,Hogar,Lámpara,244.33,3,732.99,105.14,Online,Tarjeta,42
20419,2025-12-19,Málaga,Electrónica,Smartphone,606.01,4,2424.04,337.44,App,Efectivo,5
20420,2025-04-29,Madrid,Hogar,Lámpara,657.29,5,3286.45,390.96,Tienda Física,Tarjeta,10
20421,2025-10-29,Madrid,Deportes,Mancuernas,222.58,2,445.16,106.38,Online,PayPal,58
20422,2025-01-03,Valencia,Electrónica,Tablet,765.93,3,2297.79,306.65,Online,Efectivo,97
20423,2025-04-04,Valencia,Hogar,Silla Escritorio,333.37,3,1000.11,230.18,App,PayPal,60
20424,2025-05-19,Madrid,Electrónica,Tablet,456.73,2,913.46,282.12,App,PayPal,3
20425,2025-05-11,Valencia,Hogar,Silla Escritorio,221.23,3,663.69,144.83,Online,Tarjeta,78
20426,2025-10-16,Barcelona,Deportes,Bicicleta,605.31,3,1815.93,417.87,App,Efectivo,62
20427,2025-03-13,Málaga,Electrónica,Tablet,411.87,5,2059.35,273.62,Online,Efectivo,41
20428,2025-08-07,Valencia,Ropa,Chaqueta,256.57,4,1026.28,123.95,App,Tarjeta,57
20429,2025-02-01,Málaga,Deportes,Bicicleta,277.24,2,554.48,176.31,Tienda Física,Tarjeta,84
20430,2025-10-14,Madrid,Hogar,Lámpara,602.92,4,2411.68,417.86,Online,Efectivo,5
20431,2025-11-01,Zaragoza,Hogar,Silla Escritorio,58.98,5,294.9,27.13,App,Tarjeta,9
20432,2025-03-27,Barcelona,Hogar,Lámpara,624.19,3,1872.57,404.34,App,Tarjeta,23
20433,2025-12-31,Málaga,Hogar,Cafetera,303.25,1,303.25,208.04,App,PayPal,44
20434,2025-06-27,Málaga,Deportes,Bicicleta,68.87,1,68.87,31.73,Tienda Física,Tarjeta,81
20435,2025-08-21,Zaragoza,Deportes,Balón,452.01,4,1808.04,291.77,App,PayPal,55
20436,2025-07-13,Madrid,Deportes,Esterilla Yoga,594.76,2,1189.52,291.45,Online,Tarjeta,1
20437,2025-07-10,Málaga,Hogar,Lámpara,450.51,3,1351.53,274.69,Tienda Física,Efectivo,79
20438,2025-11-03,Barcelona,Electrónica,Tablet,71.98,2,143.96,32.78,App,Efectivo,4
20439,2025-03-12,Madrid,Electrónica,Auriculares,650.58,1,650.58,424.14,App,Efectivo,26
20440,2025-01-04,Barcelona,Hogar,Silla Escritorio,476.37,2,952.74,303.7,App,Efectivo,45
20441,2025-02-17,Zaragoza,Deportes,Bicicleta,134.2,4,536.8,92.7,App,Efectivo,13
20442,2025-08-13,Madrid,Hogar,Silla Escritorio,421.69,3,1265.07,213.86,Online,Tarjeta,36
20443,2025-04-21,Sevilla,Deportes,Balón,734.72,4,2938.88,352.4,App,Efectivo,93
20444,2025-04-07,Barcelona,Hogar,Espejo,651.46,2,1302.92,347.59,Online,Tarjeta,27
20445,2025-07-22,Madrid,Ropa,Zapatillas,719.48,1,719.48,441.62,Tienda Física,Efectivo,46
20446,2025-01-10,Zaragoza,Hogar,Cafetera,593.38,3,1780.14,255.06,Tienda Física,Tarjeta,10
20447,2025-08-03,Madrid,Deportes,Esterilla Yoga,118.12,2,236.24,66.13,App,PayPal,86
20448,2025-10-31,Barcelona,Hogar,Espejo,173.77,4,695.08,76.56,App,Efectivo,48
20449,2025-07-12,Barcelona,Ropa,Pantalón,392.74,4,1570.96,184.4,Online,Efectivo,22
20450,2025-11-24,Sevilla,Electrónica,Smartphone,476.38,5,2381.9,292.97,Online,Tarjeta,27
20451,2025-03-20,Valencia,Electrónica,Tablet,543.8,3,1631.4,336.08,App,Efectivo,62
20452,2025-12-24,Zaragoza,Deportes,Esterilla Yoga,90.12,4,360.48,55.56,Online,Tarjeta,12
20453,2025-04-22,Sevilla,Ropa,Camiseta,469.59,1,469.59,287.55,Tienda Física,PayPal,6
20454,2025-04-27,Madrid,Hogar,Cafetera,447.59,4,1790.36,209.82,App,PayPal,84
20455,2025-05-02,Zaragoza,Ropa,Chaqueta,418.14,4,1672.56,179.73,Tienda Física,PayPal,37
20456,2025-02-24,Madrid,Deportes,Mancuernas,471.63,1,471.63,228.19,Online,PayPal,47
20457,2025-11-04,Madrid,Deportes,Esterilla Yoga,197.67,2,395.34,116.12,Online,Tarjeta,74
20458,2025-02-26,Madrid,Ropa,Chaqueta,719.22,3,2157.66,460.55,Online,Efectivo,26
20459,2025-06-21,Zaragoza,Ropa,Pantalón,553.9,1,553.9,293.64,App,Efectivo,8
20460,2025-01-29,Barcelona,Deportes,Esterilla Yoga,38.01,4,152.04,24.97,Tienda Física,Efectivo,32
20461,2025-09-28,Barcelona,Ropa,Chaqueta,799.26,4,3197.04,334.77,Tienda Física,PayPal,77
20462,2025-02-26,Sevilla,Hogar,Lámpara,125.69,1,125.69,86.61,Tienda Física,Efectivo,19
20463,2025-04-01,Barcelona,Ropa,Chaqueta,231.18,1,231.18,144.08,Online,PayPal,31
20464,2025-02-25,Zaragoza,Ropa,Pantalón,355.69,2,711.38,144.16,Tienda Física,Efectivo,79
20465,2025-11-04,Málaga,Ropa,Camiseta,90.06,4,,37.45,App,PayPal,27
20466,2025-11-05,Madrid,Hogar,Lámpara,458.75,5,2293.75,308.9,Online,Efectivo,48
20467,2025-04-21,Sevilla,Ropa,Pantalón,396.31,4,1585.24,208.33,App,PayPal,98
20468,2025-08-16,Barcelona,Ropa,Zapatillas,330.87,1,330.87,211.5,Online,Tarjeta,4
20469,2025-10-10,Zaragoza,Electrónica,Tablet,411.68,1,411.68,182.85,Tienda Física,Tarjeta,27
20470,2025-03-06,Barcelona,Hogar,Silla Escritorio,406.07,5,2030.35,227.46,App,Tarjeta,63
20471,2025-03-29,Madrid,Hogar,Silla Escritorio,515.91,2,1031.82,276.01,Tienda Física,PayPal,84
20472,2025-09-17,Madrid,Deportes,Mancuernas,469.99,1,469.99,194.22,Tienda Física,Efectivo,22
20473,2025-11-10,Málaga,Electrónica,Auriculares,481.43,2,962.86,269.93,Tienda Física,Efectivo,7
20474,2025-04-27,Sevilla,Hogar,Cafetera,352.11,2,704.22,160.32,App,Efectivo,92
20475,2025-12-11,Barcelona,Deportes,Mancuernas,621.81,1,621.81,317.56,Tienda Física,Tarjeta,39
20476,2025-06-20,Madrid,Ropa,Chaqueta,518.52,5,2592.6,232.89,Online,Efectivo,65
20477,2025-02-21,Sevilla,Ropa,Chaqueta,508.14,3,1524.42,276.45,Online,Efectivo,71
20478,2025-12-09,Málaga,Ropa,Camiseta,698.34,1,698.34,297.34,Tienda Física,PayPal,31
20479,2025-12-31,Barcelona,Ropa,Zapatillas,349.37,2,698.74,146.02,App,Efectivo,81
20480,2025-12-31,Zaragoza,Electrónica,Tablet,340.58,3,1021.74,199.2,Tienda Física,Efectivo,91
20481,2025-01-19,Zaragoza,Deportes,Balón,328.02,5,1640.1,149.63,Tienda Física,Tarjeta,2
20482,2025-05-14,Barcelona,Hogar,Espejo,409.22,2,818.44,164.36,Tienda Física,PayPal,35
20483,2025-12-10,Valencia,Deportes,Balón,360.69,2,721.38,181.85,Online,Tarjeta,78
20484,2025-04-23,Madrid,Deportes,Balón,786.75,5,3933.75,321.96,Online,Tarjeta,83
20485,2025-12-27,Málaga,Deportes,Esterilla Yoga,322.91,4,1291.64,165.11,App,Efectivo,91
20486,2025-12-31,Valencia,Deportes,Esterilla Yoga,78.34,1,78.34,31.44,Online,Efectivo,62
20487,2025-08-18,Málaga,Hogar,Lámpara,29.02,1,29.02,17.43,Online,Tarjeta,40
20488,2025-03-27,Valencia,Ropa,Camiseta,411.78,4,1647.12,260.95,App,Tarjeta,20
20489,2025-09-15,Zaragoza,Deportes,Balón,169.26,3,507.78,70.85,Tienda Física,Efectivo,64
20490,2025-09-05,Valencia,Ropa,Zapatillas,715.11,4,2860.44,320.77,Tienda Física,Efectivo,92
20491,2025-12-09,Málaga,Hogar,Espejo,669.98,3,,350.01,Online,PayPal,1
20492,2025-08-29,Barcelona,Deportes,Esterilla Yoga,627.1,1,627.1,438.36,Tienda Física,Tarjeta,57
20493,2025-08-05,Zaragoza,Electrónica,Tablet,681.56,4,2726.24,396.87,Online,Tarjeta,58
20494,2025-07-17,Sevilla,Deportes,Balón,739.47,1,739.47,393.9,Online,PayPal,61
20495,2025-11-10,Sevilla,Electrónica,Tablet,646.43,1,646.43,263.43,Tienda Física,PayPal,75
20496,2025-01-22,Valencia,Deportes,Balón,439.97,1,439.97,215.67,App,Efectivo,59
20497,2025-05-22,Valencia,Deportes,Bicicleta,356.37,3,1069.11,176.03,Online,PayPal,85
20498,2025-12-31,Madrid,Hogar,Silla Escritorio,102.45,1,102.45,64.69,Tienda Física,PayPal,13
20499,2025-02-23,Barcelona,Hogar,Espejo,401.79,4,1607.16,237.24,App,PayPal,69
20500,2025-06-18,Valencia,Hogar,Cafetera,75.18,1,75.18,42.95,Tienda Física,Efectivo,2
20501,2025-07-17,Zaragoza,Ropa,Chaqueta,366.35,1,,204.31,Tienda Física,Efectivo,44
20502,2025-05-20,Málaga,Hogar,Cafetera,289.72,3,869.16,195.37,Tienda Física,PayPal,56
20503,2025-08-02,Málaga,Ropa,Pantalón,139.71,3,419.13,63.12,Online,Efectivo,76
20504,2025-02-04,Málaga,Hogar,Espejo,486.69,5,2433.45,209.9,App,PayPal,51
20505,2025-03-26,Sevilla,Deportes,Mancuernas,33.64,5,168.2,21.57,App,Efectivo,34
20506,2025-08-30,Málaga,Deportes,Balón,482.91,3,1448.73,296.59,Online,Efectivo,38
20507,2025-10-26,Málaga,Electrónica,Smartphone,161.2,5,806.0,82.75,Tienda Física,Tarjeta,96
20508,2025-04-27,Valencia,Ropa,Zapatillas,573.8,2,1147.6,377.0,Tienda Física,Tarjeta,9
20509,2025-08-14,Málaga,Ropa,Pantalón,336.75,5,,172.79,Online,PayPal,37
20510,2025-11-07,Valencia,Deportes,Balón,473.73,4,1894.92,280.63,Online,Tarjeta,84
20511,2025-01-12,Sevilla,Electrónica,Laptop,721.24,1,721.24,447.11,Online,Tarjeta,89
20512,2025-07-02,Zaragoza,Ropa,Chaqueta,628.91,2,1257.82,366.2,Online,Tarjeta,96
20513,2025-09-23,Valencia,Electrónica,Auriculares,308.93,5,1544.65,184.77,App,PayPal,46
20514,2025-02-02,Málaga,Deportes,Balón,22.31,2,,15.22,App,PayPal,33
